,ROI,tau
333,2642,0.07324799609998918
334,205,0.07312703942146567
335,312,0.07306533620444675
336,735,0.07295754696181317
337,4284,0.0729459106231198
338,1198,0.07288788203937244
339,2555,0.0728871164907742
340,3023,0.07282158553076397
341,6172,0.07263969118381981
342,5778,0.07262468643129412
343,3865,0.07253894498829008
344,3475,0.07242625623462774
345,5269,0.0723881319144349
346,1632,0.07237848600209695
347,757,0.07237419892994676
348,2889,0.07234572052209183
349,3561,0.07225538578749834
350,4188,0.07220715622580863
351,2596,0.0721413190463591
352,5004,0.07212018990504741
353,4790,0.07210855356635404
354,335,0.07209707033738025
355,6472,0.0720872713153227
356,203,0.07208574021812615
357,5980,0.0720364388883989
358,3129,0.07203153937737013
359,6327,0.07197243902558521
360,5295,0.07192237214725965
361,352,0.07190859227249115
362,1562,0.07190292721286415
363,937,0.07188991288669389
364,2586,0.07180539632144707
365,4551,0.07180340589509165
366,6334,0.07173787493508141
367,4223,0.07172256396311645
368,4643,0.0717193486590038
369,5635,0.0717034252481602
370,231,0.07169408555526152
371,1199,0.07166667891544418
372,2399,0.07163820050758929
373,4754,0.07160007618739642
374,363,0.07151709071934617
375,3205,0.07138051684941839
376,1985,0.07132999064193388
377,345,0.07131697631576364
378,1983,0.07127012474155071
379,1225,0.07123062243388105
380,5212,0.07119127323593102
381,997,0.07104260369815091
382,1872,0.07098549377272143
383,2023,0.07090465184074624
384,1108,0.07086193422896393
385,5098,0.07081921661718159
386,1438,0.07078216406502626
387,2613,0.07076302535007001
388,1798,0.07075445120576962
389,286,0.07072199194520383
390,4999,0.07070178146221004
391,2199,0.07060700654574667
392,2244,0.0705503559494762
393,1394,0.07043276768478503
394,343,0.07042603085712043
395,4558,0.07027996418457433
396,5742,0.07023954321858675
397,6083,0.07023295950064178
398,4480,0.07021550499260168
399,5153,0.07021060548157292
400,365,0.07012210806361521
401,4397,0.0699613428579827
402,206,0.06990025207984236
403,6325,0.06988371623012017
404,2413,0.06982002258674577
405,6627,0.06972984096187197
406,89,0.06969539127495071
407,5200,0.06966599420877788
408,287,0.06964578372578412
409,6220,0.06946358315940064
410,4677,0.06942025310873973
411,2568,0.06940984164780349
412,2429,0.06934645422386844
413,4190,0.06933481788517501
414,4768,0.06932333465620127
415,5354,0.06928934429843898
416,2640,0.06928199503189578
417,4398,0.0692697462543238
418,4737,0.06926255009750021
419,1631,0.06922503821618596
420,2435,0.06913837811486412
421,5940,0.06903625393185758
422,1424,0.06897623492175475
423,5466,0.06894959383053566
424,5981,0.06893520151688856
425,434,0.06890886664510881
426,289,0.06890534512155685
427,3827,0.06874044595349382
428,2343,0.06866235999647231
429,5546,0.06863097250394407
430,1871,0.06851858996972096
431,4544,0.06841983420054673
432,1465,0.0683406764754877
433,5001,0.06831679135922232
434,5563,0.06828877228052638
435,1220,0.0682442173521082
436,5162,0.0681269353068563
437,2591,0.06805956703021034
438,3302,0.06805038044703134
439,6131,0.06796065815131644
440,6466,0.06788456262065043
441,4825,0.06786067750438503
442,1592,0.0678312804382122
443,4085,0.06776544325876274
444,5355,0.06773451509539341
445,2610,0.06773374954679516
446,2415,0.06770129028622941
447,4889,0.06768490754622686
448,2976,0.06768307022959108
449,1829,0.06762779762079739
450,1911,0.06758737665480981
451,4829,0.06757191257312517
452,3463,0.06756930970789111
453,923,0.06746458265965051
454,4083,0.06740180767459401
455,5177,0.06738190341103954
456,92,0.06732402793701185
457,537,0.0673186690968241
458,2918,0.0673110136108416
459,3594,0.06728376008074385
460,4690,0.06725589411176759
461,3017,0.06717428663119417
462,5146,0.06716632492577237
463,5157,0.06706710982743916
464,1334,0.06706358830388724
465,5251,0.0670392438584629
466,6004,0.06699943533135388
467,3395,0.06696146412088069
468,1738,0.06692150248405204
469,4918,0.0669100192550783
470,3367,0.0667313402122468
471,2584,0.06671725411803896
472,6343,0.06671449814308528
473,2470,0.06670025893915783
474,4496,0.06669551253784868
475,1813,0.06669551253784868
476,1546,0.06658634530773823
477,5158,0.06658236445502735
478,4936,0.06651224020342768
479,5395,0.06650182874249143
480,6370,0.06649922587725741
481,5045,0.0664955512439858
482,1075,0.06644609680453888
483,1893,0.06634167597573758
484,660,0.06633356116059617
485,1737,0.06631932195666866
486,3379,0.06627981964899901
487,2411,0.06627691056432564
488,4299,0.0661916284504806
489,5644,0.06613926492636031
490,5548,0.06612900657514374
491,1686,0.06608475786616491
492,811,0.06604785842372923
493,5887,0.0660299445865302
494,5048,0.06602979147681057
495,5279,0.06602320775886562
496,4890,0.06602106422279053
497,2410,0.06598584898727103
498,2588,0.06596502606539863
499,5302,0.06592797351324334
500,4228,0.06588801187641467
501,6102,0.06586075834631698
502,2835,0.06585233731173623
503,4352,0.06583503591341579
504,5012,0.06582079670948837
505,1154,0.06576751452705017
506,4762,0.06575572507863711
507,5627,0.0657238782569499
508,67,0.06570764862666702
509,113,0.06565696930946285
510,4528,0.06561731389207352
511,2811,0.0656064431019784
512,2485,0.06560475889506222
513,372,0.06560108426179061
514,13,0.06556096951524235
515,2971,0.06551564903822596
516,4672,0.06550554379672906
517,4295,0.065463132404386
518,3068,0.06536805126848338
519,2087,0.06535074987016293
520,1074,0.06531277865968971
521,2128,0.06521708508490846
522,5949,0.0652097358183653
523,4552,0.0651919750908859
524,4779,0.06514527662639263
525,4080,0.06514160199312106
526,4774,0.06507775524002703
527,4493,0.06507193707068029
528,1109,0.06506535335273536
529,5303,0.06502187019235474
530,3247,0.06498588940823703
531,1181,0.0649148464983194
532,280,0.06481180365699497
533,2653,0.06475362196352799
534,239,0.06472192825156044
535,6377,0.06462944998089189
536,2902,0.06461367967976793
537,3122,0.06460433998686929
538,2536,0.06456055060704935
539,6624,0.0645098712898452
540,6602,0.06448721105133705
541,2497,0.06448078044311173
542,1591,0.06444801496310665
543,1933,0.06444587142703156
544,5852,0.06442765137039318
545,5773,0.06441586192198012
546,5770,0.06439212991543443
547,6649,0.06435997687430792
548,3453,0.06431205353205745
549,6510,0.06428985262270821
550,5159,0.06423641733055035
551,4715,0.06420901069073302
552,2402,0.06419844612007719
553,5535,0.06417961362456023
554,4087,0.06413276205034733
555,4799,0.06410520230081035
556,2462,0.06404503018098791
557,4353,0.06403354695201414
558,5242,0.06403324073257484
559,2847,0.06400629342191645
560,2634,0.06397720257518298
561,2587,0.06396541312676988
562,6568,0.06396158538377868
563,3296,0.06394994904508529
564,2768,0.06392881990377355
565,1864,0.06391886777199632
566,2553,0.06384935595927518
567,1718,0.06378045658543272
568,2084,0.06374447580131498
569,3386,0.06367848551214585
570,3326,0.06363040906017575
571,6163,0.06362489711026835
572,5557,0.06360591150503175
573,2890,0.06349153854445319
574,2232,0.06346719409902887
575,1552,0.06343274441210764
576,1900,0.06342616069416267
577,753,0.06339921338350431
578,4608,0.06339860094462572
579,11,0.06338114643658554
580,4158,0.06335129004125388
581,3695,0.06333322309433514
582,6563,0.06331791212237016
583,1340,0.06330137627264795
584,3031,0.06329249590890823
585,1773,0.06327121365787691
586,1609,0.06322665872945879
587,5352,0.06321915635319589
588,2668,0.06320889800197935
589,3447,0.06319052483562139
590,1863,0.0631361708851456
591,2594,0.06310677381897283
592,2842,0.06295672629371583
593,1524,0.06291339624305492
594,1339,0.062851233696877
595,3079,0.06282780790977056
596,240,0.06282719547089197
597,1467,0.06276901377742497
598,4938,0.06276901377742494
599,3244,0.06272997079891424
600,1155,0.06272078421573521
601,5606,0.06271374116863133
602,5774,0.06270118617162002
603,1547,0.06268327233442096
604,3026,0.0626769948359153
605,1605,0.06263550210189017
606,3135,0.06261498539945708
607,2990,0.06258099504169479
608,6658,0.06255450706019536
609,6058,0.06252158847047064
610,661,0.06251592341084355
611,1472,0.06247550244485596
612,4349,0.06246340677700359
613,170,0.06243676568578451
614,2927,0.06243400971083083
615,5565,0.06238133996727122
616,2221,0.06234214387904086
617,5188,0.06231764632389682
618,2561,0.06226941676220707
619,3178,0.06226757944557127
620,5063,0.062264364141458646
621,2765,0.0622577804235137
622,1735,0.06223741683080024
623,6097,0.06223726372108057
624,3381,0.062199751839766323
625,4430,0.0621744887360241
626,2369,0.06215718733770366
627,5814,0.06213866106162601
628,5174,0.06211247929956584
629,1480,0.06207680473488742
630,538,0.06206593394479227
631,4816,0.06206287175039925
632,1332,0.062018010602541834
633,4365,0.0620121924331951
634,1802,0.062008977129082474
635,3872,0.06199734079038905
636,3782,0.06194206818159542
637,3097,0.06191282422514228
638,217,0.06187929319653895
639,4351,0.061863676005134614
640,2501,0.06186092003018095
641,2892,0.06185357076363775
642,98,0.06183642247503695
643,364,0.06180687229914451
644,2626,0.061794929741011834
645,4956,0.061792020656338445
646,2498,0.06176155182212809
647,2378,0.0617419537780129
648,5609,0.06169969549538949
649,4755,0.061695255313519645
650,5331,0.061649169287905016
651,686,0.061643044899119044
652,988,0.0616232937452842
653,5536,0.06157077711144423
654,449,0.061555313029759605
655,447,0.061498509323769435
656,2459,0.061491925605824484
657,4975,0.06145625104114604
658,3429,0.06143940897198455
659,732,0.061433131473478904
660,4817,0.0614331314734789
661,4008,0.061400365993473795
662,5323,0.0613991411157166
663,3153,0.06139454782412712
664,5002,0.061390873190855545
665,2804,0.061373571792535046
666,5469,0.06137357179253504
667,3442,0.061361935453841644
668,4146,0.06135780149141111
669,6443,0.06133896899589418
670,2563,0.06127665333999661
671,4145,0.06125506486952598
672,3909,0.06125001224877753
673,6665,0.06119826116353582
674,3446,0.061171620072316746
675,5049,0.06115064404072467
676,208,0.061149725382406796
677,1302,0.06112706514389859
678,6269,0.06108281643491977
679,6040,0.06104530455360549
680,5815,0.061013151512479
681,2705,0.061007486452851936
682,6178,0.0609854386532224
683,4129,0.060975333411725494
684,4590,0.06097518030200582
685,2867,0.06084672124721949
686,3106,0.06084626191806053
687,1564,0.06083937198067628
688,799,0.060831410275254474
689,94,0.06082099881431828
690,2463,0.060750874562718625
691,75,0.060747353039166674
692,4896,0.06073158273804271
693,227,0.060713822010563315
694,3481,0.06070693207317907
695,4550,0.06067661634868835
696,1132,0.060669879521023776
697,2364,0.0606412480034492
698,1255,0.06063190831055055
699,699,0.06063037721335408
700,4082,0.060630070993914736
701,5218,0.060568367776895844
702,3050,0.06056545869222247
703,2217,0.060550453939696776
704,669,0.06053973625932128
705,2506,0.06052626260399212
706,136,0.06051631047221481
707,1625,0.06051278894866287
708,2403,0.060418320251638825
709,1434,0.06038249257724077
710,3039,0.06037407154265999
711,6441,0.060369478251070495
712,4801,0.06035370794994656
713,1267,0.060313593203398255
714,2504,0.06030731570489259
715,4971,0.06027868418731804
716,1836,0.060272866017971376
717,4301,0.0602123876787096
718,5909,0.060187277684687054
719,7,0.060175028907115014
720,4013,0.060113938128974684
721,3320,0.060110110385983455
722,2672,0.06009954581532759
723,6206,0.060081478868408894
724,1495,0.06005636887438627
725,668,0.06003585217195318
726,3564,0.06000645510578039
727,4010,0.05999849340035857
728,1816,0.059973383406335984
729,5955,0.059965115481474915
730,5164,0.059940617926330896
731,4312,0.05993663707362
732,713,0.059930512684834
733,3392,0.05991933567529954
734,5255,0.05991933567529954
735,3694,0.05991933567529954
736,4943,0.059916732810065515
737,682,0.059909689762961606
738,5654,0.05990800555604546
739,601,0.05989835964370749
740,1361,0.05987830227043338
741,3974,0.05987034056501155
742,5788,0.05981491484649829
743,4200,0.059808637347992626
744,6497,0.05979317326630796
745,3045,0.0597653072973317
746,4049,0.05975765181134918
747,5819,0.05972932651321393
748,1403,0.059717843284240214
749,6016,0.059691661522180015
750,1498,0.05967236969750414
751,3751,0.05957759478104081
752,4914,0.059569786185338675
753,5633,0.05956121204103824
754,1325,0.059560140273000745
755,843,0.059552178567578905
756,5948,0.05953977668028726
757,5603,0.05952584369579908
758,4866,0.0594223415253157
759,2002,0.05935772922362342
760,2727,0.05935053306679989
761,6211,0.05934440867801388
762,5864,0.05921579651350791
763,938,0.05916695451293956
764,6308,0.05915684927144266
765,252,0.05914138518975802
766,5499,0.05910708861255643
767,2916,0.059104026418163404
768,1077,0.059102648430686584
769,4868,0.05908197861853384
770,1433,0.05905977770918457
771,2763,0.05904584472469643
772,1835,0.05900496442954989
773,4756,0.05898337595907923
774,4147,0.05897572047309674
775,218,0.05896194059832823
776,3293,0.05896056261085137
777,4350,0.05889595030915911
778,1440,0.05886150062223787
779,4857,0.05885675422092871
780,2422,0.05884481166279599
781,1496,0.058774993630635625
782,1187,0.05875677357399727
783,4675,0.05874651522278072
784,3612,0.058742687479789495
785,4327,0.058677156519779256
786,3471,0.058614840863881745
787,1429,0.05856538642443479
788,5349,0.05855114722050735
789,3322,0.058523587470970355
790,3425,0.058515472655828925
791,5214,0.05850766406012674
792,2150,0.058501845890780044
793,5099,0.05849908991582635
794,5062,0.05849801814778879
795,3724,0.058489597113208065
796,297,0.058455912974885074
797,1326,0.058438152247405666
798,3836,0.058430037432264215
799,4320,0.058422075726842417
800,2834,0.05838655427188359
801,2776,0.058383338967770995
802,134,0.058368946654123906
803,1806,0.058327607029818374
804,2550,0.05831887977579832
805,5610,0.05831643002028394
806,4613,0.05830938697318002
807,261,0.058278152590371446
808,6241,0.058274324847380196
809,3456,0.05826284161840643
810,5947,0.058240181379898254
811,2123,0.05818628675858144
812,3259,0.05815091841334231
813,6613,0.05814984664530476
814,3277,0.05813698542885413
815,1189,0.05813621988025589
816,3977,0.05806073678846847
817,6203,0.05805491861912178
818,3294,0.05805384685108424
819,3189,0.058013119665657316
820,4839,0.0580125072267787
821,2633,0.057973004919109054
822,2814,0.05797300491910902
823,189,0.057944985840413084
824,6331,0.05794452651125413
825,2492,0.05793059352676598
826,5975,0.05790747395909883
827,3607,0.057898593595359135
828,4298,0.05784163677964934
829,4777,0.057759569969916935
830,1227,0.05773231643981927
831,5053,0.0576909768155138
832,1003,0.05767658450186665
833,3867,0.05761534061400668
834,3128,0.05756910147867238
835,5966,0.057550881422034045
836,4876,0.05751735039343068
837,3061,0.057477848085760966
838,2340,0.057432374499024955
839,4214,0.05742318791584597
840,6663,0.05740542718836656
841,3704,0.057398537250982304
842,3565,0.057394556398271374
843,2206,0.05737403969583831
844,2495,0.057374039695838305
845,1393,0.05732749434106473
846,2520,0.05728508294872168
847,1637,0.057270690635074575
848,6368,0.05722919790104945
849,2574,0.057159073649449735
850,3150,0.05715218371206547
851,5129,0.05712171487785513
852,5185,0.057084662325699836
853,6033,0.057078078607754934
854,5412,0.057074403974483295
855,6092,0.05703673898344941
856,6572,0.057036585873729735
857,4484,0.05698146637465577
858,3095,0.05697549509558942
859,4833,0.05693308370324636
860,1866,0.05693094016717128
861,4094,0.056903227307914625
862,4225,0.05687597377781695
863,1359,0.056868777620993384
864,1747,0.05683417482435248
865,2231,0.056821313607901894
866,1876,0.056819476291266095
867,2141,0.05681763897463027
868,3639,0.05678808879873784
869,1705,0.05675333289237726
870,3747,0.0567481271619092
871,3822,0.056729907105270864
872,2431,0.05671704588882027
873,5003,0.056707553086201935
874,712,0.056699132051621186
875,4300,0.05666682590077506
876,6224,0.05665580200096025
877,6113,0.05663513218880752
878,5360,0.05659134280898765
879,1623,0.056584912200762345
880,6392,0.05657955336057458
881,2828,0.05656975433851697
882,5481,0.056568835680199055
883,2761,0.05655918976786113
884,1129,0.05654678788056946
885,1368,0.05654234769869964
886,3389,0.05654020416262453
887,1303,0.05653377355439923
888,6646,0.05651080709645174
889,5515,0.05650636691458187
890,5516,0.056503917159067475
891,3458,0.05649595545364571
892,2269,0.056483706676073706
893,4114,0.056453850280741916
894,4011,0.056436395772701826
895,6107,0.05643455845606603
896,2528,0.056432721139430264
897,2461,0.05640852980372558
898,4486,0.05639214706372299
899,4778,0.05638740066241383
900,830,0.056385257126338725
901,5771,0.056383419809702934
902,2233,0.05638142938334749
903,6509,0.056380051395870684
904,6532,0.0563468265867066
905,2968,0.0563305969564237
906,2731,0.056322635251001923
907,6294,0.05627180282407814
908,4549,0.05626828130052616
909,558,0.056262310021459816
910,216,0.056215917776405874
911,752,0.05621591777640587
912,5818,0.05621224314313427
913,6062,0.05619203266014048
914,3566,0.05619203266014047
915,3407,0.05617243461602528
916,968,0.0561687599827537
917,1593,0.05615268346219043
918,1807,0.05611930554330673
919,1845,0.05611333426424038
920,2086,0.05610185103526664
921,1914,0.05609235823264833
922,3616,0.05608730561189989
923,6643,0.05605438702217514
924,2529,0.056007688557681845
925,5682,0.05599942063282079
926,2548,0.05598977472048286
927,2276,0.055986253196930916
928,722,0.05594613845038264
929,3423,0.05593496144084811
930,5351,0.05589117206102828
931,5522,0.05588045438065277
932,2926,0.055860397007378625
933,4255,0.05584677024232978
934,4579,0.05580099043615443
935,6162,0.055762253677082985
936,1076,0.055703612654457044
937,118,0.05570330643501776
938,6432,0.055693354303240475
939,6136,0.05567850266043444
940,4149,0.05567559357576109
941,833,0.05567023473557334
942,5863,0.05566870363837685
943,5071,0.055648952484541984
944,965,0.055637775475007555
945,1420,0.055631038647342944
946,2527,0.05560883773799369
947,5246,0.05557010097892223
948,1814,0.05554284744882457
949,1351,0.05550227337311731
950,2857,0.05550196715367799
951,1910,0.05549813941068675
952,5061,0.05548267532900211
953,1362,0.05548160356096456
954,381,0.055460933748811836
955,1405,0.05545542179890442
956,3080,0.055454962469745475
957,4015,0.05542847448824603
958,2729,0.055417297478711554
959,5299,0.05541683814955264
960,2361,0.05538131669459384
961,5072,0.055369833465620084
962,1392,0.055361565540758974
963,666,0.055357125358889106
964,3910,0.05534946987290663
965,1448,0.055325584756641226
966,2759,0.055311957991592386
967,2644,0.0553098144555173
968,5102,0.05528776665588771
969,4691,0.05528776665588769
970,5301,0.05527291501308167
971,2795,0.05523065673045827
972,395,0.05522881941382246
973,6410,0.05520386252951952
974,3873,0.05519773814073353
975,448,0.05515394876091361
976,4716,0.0551450683971739
977,6223,0.05512133639062817
978,392,0.055095613957726955
979,1776,0.05509025511753925
980,5547,0.05505764274725379
981,1568,0.05505090591958921
982,4174,0.05503146098519362
983,3206,0.05498476252070038
984,2875,0.05498185343602704
985,1989,0.05497098264593191
986,5649,0.054963020940510095
987,978,0.05495429368649004
988,1204,0.05493086789938361
989,4995,0.05492765259527095
990,2704,0.054916781805175764
991,1559,0.05491555692741862
992,1977,0.05490116461377151
993,1275,0.0548748297419917
994,384,0.054870695779561156
995,4614,0.05486120297694285
996,3871,0.05479046628646455
997,5454,0.05476596873132057
998,4767,0.05476137543973107
999,4922,0.054760916110572135
1000,4802,0.054753873063468225
1001,3105,0.05474070562757832
1002,2883,0.05472860995972597
1003,6523,0.05471911715710767
1004,2669,0.05467104070513759
1005,385,0.05466384454831405
1006,2476,0.054660782353921016
1007,2770,0.05465542351373327
