,训练集损失值,训练集准确率,测试集损失值,测试集准确率,灵敏度,特异性
31,365.60020983219147,0.6252319109461967,91.90825581550598,0.562962962962963,0.06896551724137931,0.935064935064935
32,365.16473138332367,0.6029684601113172,91.92217528820038,0.5777777777777777,0.13793103448275862,0.9090909090909091
33,364.17868077754974,0.640074211502783,91.74526751041412,0.562962962962963,0.06896551724137931,0.935064935064935
34,363.79317104816437,0.6307977736549165,91.42601597309113,0.5703703703703704,0.08620689655172414,0.935064935064935
35,362.4966940879822,0.6326530612244898,91.44234383106232,0.6222222222222222,0.27586206896551724,0.8831168831168831
36,361.67844784259796,0.6530612244897959,91.25136721134186,0.6296296296296297,0.29310344827586204,0.8831168831168831
37,360.89429354667664,0.660482374768089,91.02971696853638,0.6296296296296297,0.29310344827586204,0.8831168831168831
38,359.8318108320236,0.647495361781076,91.01439368724823,0.6296296296296297,0.3620689655172414,0.8311688311688312
39,359.0697509050369,0.6827458256029685,90.756906747818,0.6370370370370371,0.3448275862068966,0.8571428571428571
40,357.912984251976,0.673469387755102,90.5817357301712,0.6592592592592592,0.43103448275862066,0.8311688311688312
41,356.78396487236023,0.6901669758812616,90.42401850223541,0.6518518518518519,0.43103448275862066,0.8181818181818182
42,355.3275578022003,0.6790352504638218,90.00861036777496,0.6444444444444445,0.39655172413793105,0.8311688311688312
43,353.6727089881897,0.6957328385899815,89.85867035388947,0.6444444444444445,0.39655172413793105,0.8311688311688312
44,352.51653838157654,0.7031539888682746,89.51980090141296,0.6518518518518519,0.3448275862068966,0.8831168831168831
45,350.56548941135406,0.7142857142857143,89.48630332946777,0.6444444444444445,0.3275862068965517,0.8831168831168831
46,349.39870250225067,0.6920222634508348,88.88894152641296,0.6518518518518519,0.43103448275862066,0.8181818181818182
47,347.44279050827026,0.712430426716141,88.73287451267242,0.6222222222222222,0.46551724137931033,0.7402597402597403
48,344.9045834541321,0.7365491651205937,88.53129422664642,0.6222222222222222,0.46551724137931033,0.7402597402597403
49,343.150086581707,0.7365491651205937,88.34440118074417,0.6518518518518519,0.43103448275862066,0.8181818181818182
50,341.0513077378273,0.7458256029684601,87.98940283060074,0.6592592592592592,0.6379310344827587,0.6753246753246753
51,338.2730241417885,0.7662337662337663,87.54792428016663,0.6666666666666666,0.39655172413793105,0.8701298701298701
52,336.6925463080406,0.7569573283858998,87.06547379493713,0.6592592592592592,0.43103448275862066,0.8311688311688312
53,332.8562337756157,0.7792207792207793,87.06497383117676,0.6592592592592592,0.43103448275862066,0.8311688311688312
54,330.64379292726517,0.7773654916512059,86.79282283782959,0.6444444444444445,0.39655172413793105,0.8311688311688312
55,328.0691577196121,0.7977736549165121,86.25128638744354,0.6666666666666666,0.4482758620689655,0.8311688311688312
56,324.9695363044739,0.7996289424860853,85.74073678255081,0.6296296296296297,0.46551724137931033,0.7532467532467533
57,321.84556353092194,0.7866419294990723,85.35173386335373,0.6592592592592592,0.4482758620689655,0.8181818181818182
58,318.31336855888367,0.8051948051948052,85.32170873880386,0.6666666666666666,0.46551724137931033,0.8181818181818182
59,314.59511119127274,0.7940630797773655,84.94481891393661,0.6370370370370371,0.5,0.7402597402597403
60,310.3444338440895,0.8107606679035251,85.06340968608856,0.6518518518518519,0.7241379310344828,0.5974025974025974
61,305.89449989795685,0.8200371057513914,83.95709800720215,0.6592592592592592,0.5172413793103449,0.7662337662337663
62,301.8067297935486,0.8181818181818182,84.04427379369736,0.674074074074074,0.6724137931034483,0.6753246753246753
63,297.6093172430992,0.8293135435992579,83.84536319971085,0.6592592592592592,0.4482758620689655,0.8181818181818182
64,294.07026559114456,0.8293135435992579,83.57378405332565,0.6592592592592592,0.6551724137931034,0.6623376623376623
65,288.7111607193947,0.849721706864564,83.83552265167236,0.6592592592592592,0.6896551724137931,0.6363636363636364
66,282.95688354969025,0.8515769944341373,83.63017666339874,0.6666666666666666,0.5689655172413793,0.7402597402597403
67,281.27389484643936,0.8515769944341373,82.88596481084824,0.6592592592592592,0.4827586206896552,0.7922077922077922
68,276.1354560852051,0.8552875695732839,83.19149678945541,0.6222222222222222,0.6206896551724138,0.6233766233766234
69,271.8223217725754,0.8552875695732839,82.32392954826355,0.674074074074074,0.5862068965517241,0.7402597402597403
70,267.26000052690506,0.8794063079777366,82.26624077558517,0.6888888888888889,0.5689655172413793,0.7792207792207793
71,262.31280052661896,0.8849721706864564,82.49514484405518,0.674074074074074,0.603448275862069,0.7272727272727273
72,259.00823760032654,0.8923933209647495,85.40647220611572,0.6444444444444445,0.8275862068965517,0.5064935064935064
73,253.70698153972626,0.8868274582560297,81.75677090883255,0.674074074074074,0.603448275862069,0.7272727272727273
74,249.24508756399155,0.9016697588126159,82.0434889793396,0.674074074074074,0.5,0.8051948051948052
75,246.05295318365097,0.8998144712430427,82.02593159675598,0.674074074074074,0.5172413793103449,0.7922077922077922
76,240.40672367811203,0.9239332096474954,83.84718191623688,0.6666666666666666,0.7758620689655172,0.5844155844155844
77,238.33948904275894,0.9183673469387755,82.1450007557869,0.6814814814814815,0.6896551724137931,0.6753246753246753
78,234.66116070747375,0.9165120593692022,88.67150992155075,0.6370370370370371,0.9482758620689655,0.4025974025974026
79,230.4772629737854,0.9332096474953617,89.29283475875854,0.6148148148148148,0.9482758620689655,0.36363636363636365
80,228.33519792556763,0.9239332096474954,83.42820674180984,0.6518518518518519,0.7241379310344828,0.5974025974025974
81,222.8367863893509,0.9424860853432282,81.69399231672287,0.674074074074074,0.6724137931034483,0.6753246753246753
82,219.06956779956818,0.9443413729128015,86.14753043651581,0.6666666666666666,0.8448275862068966,0.5324675324675324
83,217.16400355100632,0.9461966604823747,81.46191185712814,0.6888888888888889,0.603448275862069,0.7532467532467533
84,213.1445345878601,0.9536178107606679,81.17596518993378,0.7037037037037037,0.6896551724137931,0.7142857142857143
85,210.16585302352905,0.9591836734693877,84.27872705459595,0.6444444444444445,0.7413793103448276,0.5714285714285714
86,208.1984248161316,0.9573283858998145,82.13217335939407,0.6962962962962963,0.7241379310344828,0.6753246753246753
87,203.06834292411804,0.9666048237476809,83.3964347243309,0.6444444444444445,0.7413793103448276,0.5714285714285714
88,201.5006987452507,0.9684601113172542,81.58052772283554,0.6962962962962963,0.6724137931034483,0.7142857142857143
89,200.43773156404495,0.9703153988868275,83.55216699838638,0.6666666666666666,0.7241379310344828,0.6233766233766234
90,196.78065276145935,0.9758812615955473,88.71314877271652,0.6518518518518519,0.896551724137931,0.4675324675324675
91,196.1707342863083,0.9758812615955473,82.95048069953918,0.674074074074074,0.7068965517241379,0.6493506493506493
92,193.37692749500275,0.9777365491651205,88.82261121273041,0.6444444444444445,0.8793103448275862,0.4675324675324675
93,193.01969528198242,0.9777365491651205,81.9832216501236,0.6814814814814815,0.7068965517241379,0.6623376623376623
94,192.72847324609756,0.974025974025974,82.70117652416229,0.674074074074074,0.7241379310344828,0.6363636363636364
